primary_source_concept_id,primary_source,secondary_source_concept_id,secondary_source,current_source_question_concept_id,source_question_text,grid_source_question_name,question_concept_id,current_question_text,question_type,response_concept_id,current_format_value
237817859,Help Desk,635994596,Withdrawal,603278289,Who requested refusal of all future activities,,603278289,Who requested refusal of all future activities,,847056701,4=Chair of the Site IRB
237817859,Help Desk,635994596,Withdrawal,603278289,Who requested refusal of all future activities,,821930940,Who requested refusal of all future activities- Other (specify):,,,
237817859,Help Desk,635994596,Withdrawal,719222792,Who requested the Suspended Contact,,719222792,Who requested the Suspended Contact,,648459216,0=The participant (via the CSC directly or via a Connect site staff)
237817859,Help Desk,635994596,Withdrawal,719222792,Who requested the Suspended Contact,,719222792,Who requested the Suspended Contact,,658808644,1=The Connect Principal Investigator (or designate)
237817859,Help Desk,635994596,Withdrawal,719222792,Who requested the Suspended Contact,,719222792,Who requested the Suspended Contact,,745366882,2=Chair of the NIH IRB/Compliance Office/OHSRP
237817859,Help Desk,635994596,Withdrawal,719222792,Who requested the Suspended Contact,,719222792,Who requested the Suspended Contact,,786757575,3=Site PI listed on the site-specific consent form
237817859,Help Desk,635994596,Withdrawal,719222792,Who requested the Suspended Contact,,719222792,Who requested the Suspended Contact,,807835037,55=Other |__|
237817859,Help Desk,635994596,Withdrawal,719222792,Who requested the Suspended Contact,,719222792,Who requested the Suspended Contact,,847056701,4=Chair of the Site IRB
237817859,Help Desk,635994596,Withdrawal,719222792,Who requested the Suspended Contact,,993855378,Who requested the Suspended Contact- Other (specify):,,,
237817859,Help Desk,861315814,Refusal,,,,121430614,I do not have reliable access to the internet/a device - Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,121430614,I do not have reliable access to the internet/a device - Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,131458944,I am worried that my information could be used to discriminate against me/my family - Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,131458944,I am worried that my information could be used to discriminate against me/my family - Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,141450621,I am too busy/the study takes too much time,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,141450621,I am too busy/the study takes too much time,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,150818546,I do not trust the government- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,150818546,I do not trust the government- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,175732191,I am concerned about my privacy- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,175732191,I am concerned about my privacy- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,182718292,Autogenerated date/time for Refused All future Connect Experience surveys,,,
237817859,Help Desk,861315814,Refusal,,,,262357957,Autoset when  HdRef_Basesaliva_v1r0 selected,,,
237817859,Help Desk,861315814,Refusal,,,,285488731,I do not want my information shared with other researchers- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,285488731,I do not want my information shared with other researchers- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,352891568,I do not like to do things online- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,352891568,I do not like to do things online- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,372303208,I am worried that my information will be used by others to make a profit - Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,372303208,I am worried that my information will be used by others to make a profit - Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,390198398,Autoset when  HdRef_Baseblood_v1r0 selected,,,
237817859,Help Desk,861315814,Refusal,,,,404289911,Participant is incarcerated,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,404289911,Participant is incarcerated,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,431428747,I am too sick/my health is too poor to participate,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,431428747,I am too sick/my health is too poor to participate,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,440351122,Too many technical problems with MyConnect,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,440351122,Too many technical problems with MyConnect,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,451953807,Any refusal or withdrawal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,451953807,Any refusal or withdrawal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,523768810,I am worried about receiving results from the study,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,523768810,I am worried about receiving results from the study,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,538619788,Reason not given- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,538619788,Reason not given- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,576083042,I think the payment or benefit to participant is not great enough,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,576083042,I think the payment or benefit to participant is not great enough,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,596510649,I am worried my information is not secure or there will be a data breach,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,620696506,I am not able to complete the study activities online- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,620696506,I am not able to complete the study activities online- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,624030581,I do not trust research/researchers- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,624030581,I do not trust research/researchers- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,637147033,I am concerned about providing information online,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,637147033,I am concerned about providing information online,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,639172801,I am worried the study might find something concerning about me,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,639172801,I am worried the study might find something concerning about me,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,657475009,Autogenerated date/time for refused baseline specimen surveys,,,
237817859,Help Desk,861315814,Refusal,,,,667960135,Autogenerated date/time for Refused QOL survey 3-mo (but willing to do other future surveys),,,
237817859,Help Desk,861315814,Refusal,,,,688172931,Autogenerated date/time for Refused 2024 Connect Experience Survey,,,
237817859,Help Desk,861315814,Refusal,,,,711256590,Autoset when  HdRef_Allsample_v1r0 selected,,,
237817859,Help Desk,861315814,Refusal,,,,715390138,Other reasons (specify),,,
237817859,Help Desk,861315814,Refusal,,,,734828170,Other reasons,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,734828170,Other reasons,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,747647081,Autogenerated date/time for refused follow-up blood collection,,,
237817859,Help Desk,861315814,Refusal,,,,777719027,I have other privacy concerns- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,777719027,I have other privacy concerns- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,808663245,Autoset when  HdRef_Baseurine_v1r0 selected,,,
237817859,Help Desk,861315814,Refusal,,,,875010152,Participant is now unable to participate,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,875010152,Participant is now unable to participate,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,919699172,I am no longer interested in the study,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,919699172,I am no longer interested in the study,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,953225775,Autogenerated date/time for Refused all future QOL surveys (but willing to do other future surveys),,,
237817859,Help Desk,861315814,Refusal,,,,957406695,Autogenerated date/time for Refused Cancer Screening History Survey,,,
237817859,Help Desk,861315814,Refusal,,,,958588520,I am concerned about COVID-19- Refusal,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,958588520,I am concerned about COVID-19- Refusal,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,,,,974100830,Autoset when  HdRef_Allsrv_v1r0 selected,,,
237817859,Help Desk,861315814,Refusal,,,,982105411,Autoset when  HdRef_Basesrv_v1r0 selected,,,
237817859,Help Desk,861315814,Refusal,,,,990579614,I am worried about data being given to my employer/potential employer,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,,,,990579614,I am worried about data being given to my employer/potential employer,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,101763809,Refused 2024 Connect Experience Survey,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,101763809,Refused 2024 Connect Experience Survey,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,194410742,Baseline blood sample,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,194410742,Baseline blood sample,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,217367618,Baseline specimen surveys,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,217367618,Baseline specimen surveys,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,277479354,Baseline saliva sample,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,277479354,Baseline saliva sample,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,352996056,All future samples,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,352996056,All future samples,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,525277409,Refused All future Connect Experience surveys,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,525277409,Refused All future Connect Experience surveys,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,671903816,Refused Cancer Screening History Survey,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,671903816,Refused Cancer Screening History Survey,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,688142378,Refused all future QOL surveys (but willing to do other future surveys),,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,688142378,Refused all future QOL surveys (but willing to do other future surveys),,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,867203506,All future surveys,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,867203506,All future surveys,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,936015433,Refused QOL survey 3-mo (but willing to do other future surveys),,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,936015433,Refused QOL survey 3-mo (but willing to do other future surveys),,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,941963821,Refused follow-up blood collection,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,941963821,Refused follow-up blood collection,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,949501163,Baseline urine sample,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,949501163,Baseline urine sample,,353358909,1 = Yes
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,994064239,Baseline surveys,,104430631,0 = No
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),,994064239,Baseline surveys,,353358909,1 = Yes
290739590,Communications Tracking,487649453,Notification,,,,152833378,notificationSpecificationsID: Notification Specifications ID,,,
290739590,Communications Tracking,487649453,Notification,,,,203748661,id: Notification ID,,,
290739590,Communications Tracking,487649453,Notification,,,,427337935,notification_title: Title of notification,,,
290739590,Communications Tracking,487649453,Notification,,,,588865165,notification_time: Autogenerated time notification was sent to recipient,,,
290739590,Communications Tracking,487649453,Notification,,,,620451066,attempt: Contact Attempt,,,
290739590,Communications Tracking,487649453,Notification,,,,643126196,category: Notification Category,,,
290739590,Communications Tracking,487649453,Notification,,,,679176350,notification_body: Contents of notification,,,
290739590,Communications Tracking,487649453,Notification,,,,794681594,notificationType: Notification Type,,,
290739590,Communications Tracking,487649453,Notification,,,,881254965,uid: Unique ID,,,
290739590,Communications Tracking,487649453,Notification,,,,919936693,read: Read Status,,,
290739590,Communications Tracking,666892582,Twilio,,,,115707416,content: Text/body submitted in the incoming SMS message to the study Twilio number,,,
290739590,Communications Tracking,666892582,Twilio,,,,137172032,sid: Twilio SID for an incoming SMS message received by the study Twilio number,,,
290739590,Communications Tracking,666892582,Twilio,,,,146163703,undeliveredDate: the date Twilio has received a delivery receipt indicating that the message was not delivered,,,
290739590,Communications Tracking,666892582,Twilio,,,,193005138,to: Study/Twilio phone number that received the incoming SMS message,,,
290739590,Communications Tracking,666892582,Twilio,,,,232281856,errorCode: 5-digit value assigned to a specific error condition,,,
290739590,Communications Tracking,666892582,Twilio,,,,432682375,"status: Receipt status for an incoming SMS message, distinct from outbound Twilio delivery status",,375535639,5 = Received
290739590,Communications Tracking,666892582,Twilio,,,,450319180,errorMessage: brief message describing the corresponding error code,,,
290739590,Communications Tracking,666892582,Twilio,,,,493632215,failedDate: the date Twilio has received a delivery receipt indicating that the message was failed,,,
290739590,Communications Tracking,666892582,Twilio,,,,689827049,optOutType: Twilio opt-out/help event type detected from an incoming SMS message,,194274197,1 = STOP
290739590,Communications Tracking,666892582,Twilio,,,,689827049,optOutType: Twilio opt-out/help event type detected from an incoming SMS message,,227782304,2 = HELP
290739590,Communications Tracking,666892582,Twilio,,,,689827049,optOutType: Twilio opt-out/help event type detected from an incoming SMS message,,897758920,0 = START
290739590,Communications Tracking,666892582,Twilio,,,,700108581,timestamp: Date/time Twilio received the incoming SMS message.,,,
290739590,Communications Tracking,666892582,Twilio,,,,756674860,from: Phone number that sent the incoming SMS message to the study Twilio number,,,
290739590,Communications Tracking,666892582,Twilio,,,,808042990,deliveredDate: The date Twilio has received the confirmation of message delivery from the carrier,,,
290739590,Communications Tracking,708990554,SendGrid,,,,108082847,unsubscribe_status: Status if recipient unsubscribed from email list,,,
290739590,Communications Tracking,708990554,SendGrid,,,,108427288,processed_status: Status of if the message is being received and prepared to be delivered by SendGrid,,,
290739590,Communications Tracking,708990554,SendGrid,,,,121031661,unsubscribe_timestamp: Autogenerated date/time recipient unsubscribed from email list,,,
290739590,Communications Tracking,708990554,SendGrid,,,,144538509,open_status: Status if whether email was opened,,,
290739590,Communications Tracking,708990554,SendGrid,,,,153004469,dropped_reason: Reason why message was dropped (dropdown categories),,,
290739590,Communications Tracking,708990554,SendGrid,,,,210884245,sg_message_id: SendGrid Message ID,,,
290739590,Communications Tracking,708990554,SendGrid,,,,270884875,delivered_timestamp: Autogenerated date/time of delivery (when an email has been accepted at the receiving server),,,
290739590,Communications Tracking,708990554,SendGrid,,,,403401964,dropped_status: Status if email was dropped by SendGrid,,,
290739590,Communications Tracking,708990554,SendGrid,,,,431016617,open_timestamp: Autogenerated date/time message was opened,,,
290739590,Communications Tracking,708990554,SendGrid,,,,464044428,processed_timestamp: Autogenerated timestamp that indicates whether an individual message has been received and prepared to be delivered by SendGrid,,,
290739590,Communications Tracking,708990554,SendGrid,,,,609097744,processed_date: Date that the individual message has been received and prepared to be delivered by SendGrid,,,
290739590,Communications Tracking,708990554,SendGrid,,,,624384052,sg_event_id: unique ID associated with SendGrid event,,,
290739590,Communications Tracking,708990554,SendGrid,,,,637711912,dropped_date: Date email was dropped by SendGrid and will not be sent to recipient for delivery,,,
290739590,Communications Tracking,708990554,SendGrid,,,,650318908,notification_id: Notification ID,,,
290739590,Communications Tracking,708990554,SendGrid,,,,653907367,dropped_timestamp: Autogenerated date/time email was dropped by SendGrid,,,
290739590,Communications Tracking,708990554,SendGrid,,,,895690836,open_date: Date message was opened,,,
290739590,Communications Tracking,708990554,SendGrid,,,,957066681,delivered_date: Date of delivery (when an email has been accepted at the receiving server),,,
290739590,Communications Tracking,708990554,SendGrid,,,,961542949,delivered_status: Status of delivery (when an email has been accepted at the receiving server),,,
290739590,Communications Tracking,708990554,SendGrid,,,,999062114,unsubscribe_date: Date recipient unsubscribed from email list,,,
332961895,Study Manager,130371375,Payment Round,,,,130371375,Payment Round,,266600170,0 = Baseline
332961895,Study Manager,130371375,Payment Round,,,,130371375,Payment Round,,303552867,3 = Follow-up 3
332961895,Study Manager,130371375,Payment Round,,,,130371375,Payment Round,,496823485,1 = Follow-up 1
332961895,Study Manager,130371375,Payment Round,,,,130371375,Payment Round,,650465111,2 = Follow-up 2
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,222373868,NORC Payment Eligibility,,104430631,0 = No
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,222373868,NORC Payment Eligibility,,353358909,1 = Yes
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,297462035,Date/time when payment given to participant- autogenerated or sent by site,,,
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,320023644,NORC Case Number,,,
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,438636757,Date/time when payment refused- autogenerated or sent by site,,,
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,648228701,Payment Refused,,104430631,0 = No
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,648228701,Payment Refused,,353358909,1 = Yes
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,648936790,Payment issued to participant,,104430631,0 = No
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,648936790,Payment issued to participant,,353358909,1 = Yes
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,731498909,Eligible for Payment,,104430631,0 = No
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,731498909,Eligible for Payment,,353358909,1 = Yes
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,787567527,Autogenerated date/time stamp when payment eligible for a given round,,,
332961895,Study Manager,130371375,Payment Round,266600170,0 = Baseline,,945795905,Payment Chosen,,,
332961895,Study Manager,449266908,Pathology Reports,,,,488064292,Pathology report - filename of pathology report uploaded from sites,,,
332961895,Study Manager,581036703,Metrics,,,,100767870,All baseline surveys completed,,104430631,0 = No
332961895,Study Manager,581036703,Metrics,,,,100767870,All baseline surveys completed,,353358909,1 = Yes
332961895,Study Manager,581036703,Metrics,,,,161579135,Proportion of Participants with Any Baseline Specimen among Verified,,,
332961895,Study Manager,581036703,Metrics,,,,208787653,Cumulative Number of Participants with Any Baseline Specimens,,,
332961895,Study Manager,581036703,Metrics,,,,254109640,All baseline samples collected,,104430631,0 = No
332961895,Study Manager,581036703,Metrics,,,,254109640,All baseline samples collected,,353358909,1 = Yes
332961895,Study Manager,581036703,Metrics,,,,351360037,Number of Verified per Week,,,
332961895,Study Manager,581036703,Metrics,,,,364983714,Response Ratio - Proportion of Rerified among Invited,,,
332961895,Study Manager,581036703,Metrics,,,,371456538,Number of Invitations per Week,,,
332961895,Study Manager,581036703,Metrics,,,,376309404,Cumulative Number of Invitations,,,
332961895,Study Manager,581036703,Metrics,,,,424306855,Participant is fully enrolled,,104430631,0 = No
332961895,Study Manager,581036703,Metrics,,,,424306855,Participant is fully enrolled,,353358909,1 = Yes
332961895,Study Manager,581036703,Metrics,,,,436503027,Number of Participants with Any Baseline Specimen per Week,,,
332961895,Study Manager,581036703,Metrics,,,,558917383,"Number of Follow-Up Eligibile Participants, i.e. Verified - Withdrawn",,,
332961895,Study Manager,581036703,Metrics,,,,631412891,Proportion of Participants with Any Baseline Specimen among Invited,,,
332961895,Study Manager,581036703,Metrics,,,,766328380,Cumulative Number of Verified Participants,,,
332961895,Study Manager,581036703,Metrics,,,,912301837,Disposition codes for participation status,,208325815,0 = No Refusal
332961895,Study Manager,581036703,Metrics,,,,912301837,Disposition codes for participation status,,241236037,5 = Data Destruction Requested
332961895,Study Manager,581036703,Metrics,,,,912301837,Disposition codes for participation status,,458508122,2 = Refused all future activities
332961895,Study Manager,581036703,Metrics,,,,912301837,Disposition codes for participation status,,618686157,7 = Deceased
332961895,Study Manager,581036703,Metrics,,,,912301837,Disposition codes for participation status,,622008261,1 = Refused some activities
332961895,Study Manager,581036703,Metrics,,,,912301837,Disposition codes for participation status,,854021266,4 = Withdrew consent
332961895,Study Manager,581036703,Metrics,,,,912301837,Disposition codes for participation status,,872012139,3 = Revoked HIPAA only
332961895,Study Manager,581036703,Metrics,,,,912301837,Disposition codes for participation status,,884452262,6 = Data destroyed
332961895,Study Manager,581036703,Metrics,,,,943911102,Cumulative Number of Passive Recruits,,,
399585543,GWAS,392245497,CGR,,,,122512425,CGR Run ID,,,
399585543,GWAS,392245497,CGR,,,,666097780,Earwax trait - rs17822931,,,
399585543,GWAS,392245497,CGR,,,,826395026,Cilantro trait - exm887088_rs7926083,,,
399585543,GWAS,392245497,CGR,,,,841375472,BSI Subject ID,,,
399585543,GWAS,392245497,CGR,,,,891939643,BSI ID,,,
399585543,GWAS,392245497,CGR,,,,932816988,Supertaster trait - rs713598,,,
399585543,GWAS,392245497,CGR,,,,976968770,BSI Sample ID,,,
399585543,GWAS,392245497,CGR,,,,997574926,Lactose trait - rs4988235,,,
692924902,Rapid Case Ascertainment,195399696,Operations,,,,525972260,Was the Connect participant diagnosed with cancer?,,104430631,0 = No
692924902,Rapid Case Ascertainment,195399696,Operations,,,,525972260,Was the Connect participant diagnosed with cancer?,,353358909,1 = Yes
692924902,Rapid Case Ascertainment,195399696,Operations,,,,793981056,"What occurrence number is this? (1, 2, 3, etc)",,,
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,114227122,What is the participant's vital status at the time of manual chart review for RCA?,,178420302,77 = Unavailable/Unknown
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,114227122,What is the participant's vital status at the time of manual chart review for RCA?,,337516613,0 = Alive
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,114227122,What is the participant's vital status at the time of manual chart review for RCA?,,646675764,1 = Dead
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,212274403,What is the date when the sites send/we receive data for each cancer diagnosis?,,,
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,345545422,What is the date of diagnosis identified through RCA?,,,
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,421730068,What is the accession number of the pathology report of this cancer diagnosis?,,,
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,844209241,Has the cancer diagnosis and the participant's awareness of their diagnosis been confirmed by manual review of the participant's chart?,,104430631,0 = No
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,844209241,Has the cancer diagnosis and the participant's awareness of their diagnosis been confirmed by manual review of the participant's chart?,,178420302,77 = Unavailable/Unknown
692924902,Rapid Case Ascertainment,637153953,Occurrence,,,,844209241,Has the cancer diagnosis and the participant's awareness of their diagnosis been confirmed by manual review of the participant's chart?,,353358909,1 = Yes
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,135725957,1=Bladder
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,139822395,21=Thyroid
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,178420302,77 = Unavailable/Unknown
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,200837530,13=Lymphoma
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,248374037,20=Testicular
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,283025574,4=Cervical
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,295976386,18=Prostate
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,482225200,17=Pancreatic
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,487917585,15=Non-melanoma skin (basal or squamous)
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,489400183,"7=Head and neck (Including cancers of the mouth, sinuses, nose, or throat. Not including brain or skin cancers.)"
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,518416174,2=Brain
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,532172400,10=Liver
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,596122041,6=Esophageal
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,603181162,16=Ovarian
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,607793249,9=Leukemia (blood and bone marrow)
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,665036297,12=Non-Hodgkin's lymphoma
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,723614811,22=Uterine (endometrial)
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,754745617,11=Lung or bronchial
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,764891959,19=Stomach
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,807835037,55=Other |__|
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,847945207,3=Breast
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,863246236,8=Kidney
