question_concept_id,response_concept_id
426743354,178420302
809682067,178420302
598478268,254061941
580265128,178420302
734596352,310284905
823509509,254061941
771505558,901693169
771505558,519767819
771505558,388690303
934555632,178420302
524305502,724624086
524305502,142631891
149476435,254061941
526578016,178420302
274203387,901693169
274203387,519767819
274203387,388690303
120942783,310284905
719647239,463122075
719647239,404651070
322665488,178420302
774917669,901693169
774917669,519767819
774917669,388690303
660421166,123108471
340877879,178420302
541565665,123108471
725859556,178420302
728256340,178420302
274257975,254061941
718748949,463122075
718748949,404651070
277312204,495970180
636020848,463122075
636020848,404651070
311724055,254061941
627243012,901693169
627243012,519767819
627243012,388690303
201989756,178420302
296694684,463122075
296694684,404651070
741541853,354856090
741541853,311981718
274780951,807835037
491337167,317718701
491337167,151001809
321932473,254061941
720221117,928670216
139208251,353358909
418408426,178420302
665593888,254061941
465315864,178420302
431441193,104430631
259621815,198347104
393682471,471294296
634162640,198347104
955136492,706062016
774087638,334390252
774087638,300863887
363747463,104430631
817932069,104430631
843066684,998679771
843066684,638092100
621948602,127455035
614443767,428999623
666629067,252853790
614208066,104430631
315356220,353358909
363036517,353358909
957052257,353358909
303089793,248303092
242268237,419415087
568581510,419415087
576417612,784166628
970148613,104430631
211472150,104430631
158795242,353358909
177539753,353358909
575883949,104430631
509121242,104430631
593010802,428999623
569993305,248303092
839454121,103409401
684542266,104430631
203943120,104430631
244488084,353358909
552410034,998679771
552410034,638092100
419151253,248303092
936393993,419415087
219893040,103409401
995620555,353358909
683306241,104430631
639735881,353358909
296254034,353358909
116882225,428999623
478513687,428999623
494357137,998679771
494357137,638092100
786244297,127455035
335218615,897038099
564557026,353358909
839233937,104430631
368973683,104430631
830201925,353358909
572209771,998679771
572209771,638092100
935326619,248303092
786749210,998679771
786749210,638092100
702555988,428999623
686494153,248303092
480127323,428999623
475144270,252853790
736981982,353358909
980695076,998679771
980695076,638092100
265423096,248303092
185533250,248303092
154229258,127455035
107050954,419415087
559488982,419415087
940631293,252853790
198883577,104430631
634680635,353358909
990162153,127455035
291458877,998679771
291458877,638092100
453417964,998679771
453417964,638092100
949549557,248303092
705673076,746635399
776580384,746635399
849811593,559049897
849811593,500554958
406943303,353358909
867307558,952212668
619765650,731141335
839329467,974230748
380603392,104430631
234714655,104430631
130311122,353358909
160627865,353358909
653630699,353358909
684149600,353358909
283776061,353358909
928530823,104430631
488415137,724612102
167695804,178780048
462737492,724612102
989576239,244354126
126794793,178780048
218793117,178780048
524096053,244354126
635026188,178780048
632714520,724612102
110872086,104430631
374567479,948148236
108389123,232063618
108389123,692824372
747085418,232063618
747085418,692824372
702905707,232063618
702905707,692824372
580629349,931688701
636367178,770236544
636367178,586272115
424718457,707601969
691752394,232063618
691752394,692824372
431203595,948148236
830581863,948148236
463689026,232063618
463689026,692824372
294886836,104430631
203919683,104430631
807884576,104430631
498984275,693256778
498984275,735330419
498984275,850675416
205713835,693256778
205713835,735330419
205713835,850675416
353467497,138332277
950773275,104430631
349659426,648960871
766370065,858624942
921972241,858624942
800752981,648960871
551489317,104430631
957305523,194129782
957305523,922737557
360678252,349122068
167336253,353358909
736393021,104430631
318641324,666365344
318641324,382679079
951357171,353358909
482753957,104430631
358413399,104430631
200962909,104430631
191667117,104430631
916319911,353358909
875017278,940801246
630940888,353358909
334491616,104430631
890945599,254017984
476960744,878535894
899315984,104430631
523552092,773860876
523552092,551201830
313446770,353358909
847753225,353358909
101837333,104430631
525947037,294020322
835083231,924690260
700542944,760340155
424798529,847965227
366239843,294020322
579902103,924690260
743064729,760340155
835801470,924690260
224157985,113838601
951847507,668256654
590067228,535003378
860253133,282580702
682440005,461386928
339142996,104430631
375662706,729845236
529358901,640520411
283265038,353358909
691148901,353358909
928432579,353358909
884856351,461386928
869938650,640520411
677043723,640520411
806961194,461386928
129025755,104430631
702922820,640520411
581174597,461386928
547567441,353358909
113343940,640520411
925516907,934779560
991871399,353358909
991871399,178420302
761831751,461386928
485867936,640520411
718137053,786431761
621714179,640520411
772645761,669023414
772645761,178420302
903059223,461386928
214352460,669023414
214352460,178420302
423202492,461386928
726183532,104430631
413039729,104430631
111580947,934779560
709088568,461386928
372457715,178420302
315184598,729845236
560107274,282580702
569358384,729845236
305769587,640520411
434993234,282580702
846067697,640520411
861488320,669023414
861488320,178420302
891793989,934779560
811848389,786431761
406370140,461386928
951078002,282580702
631089527,640520411
475018570,640520411
227617345,282580702
274709835,640520411
723960145,786431761
353889236,934779560
115504049,729845236
687879041,104430631
947994136,729845236
913107034,786431761
809308794,934779560
315199788,669023414
315199788,178420302
249853484,461386928
391300412,282580702
808990505,729845236
875157431,104430631
459223565,934779560
698242759,934779560
559540891,193058048
780866928,193058048
179665441,132099255
195292223,648960871
829976839,132099255
361835532,235613392
168582270,132099255
105063268,548628123
526006101,548628123
644233792,567908725
644233792,464631026
271090432,235613392
271090432,734611348
886047084,132099255
226478149,235613392
226478149,734611348
380975443,548628123
598001940,548628123
733106290,111520945
437905191,132099255
311938392,235613392
311938392,734611348
974618086,211590917
974618086,398006869
115480943,235613392
258232940,135672398
713190902,353358909
148692319,104430631
390426962,104430631
992466690,135672398
441711468,525453860
543037789,135672398
690766963,525453860
136941196,135672398
486040313,567539823
151535519,233944056
529369529,192247286
529369529,629699641
181240315,648960871
848411929,240437781
848411929,454222764
930916389,648960871
284856542,192247286
284856542,629699641
174911197,660669070
896562194,240437781
896562194,454222764
736936997,648960871
379851141,660669070
136695974,660669070
910980928,660669070
412397796,240437781
412397796,454222764
484124027,773207854
484124027,494937029
484124027,155662905
730334054,104430631
338613869,104430631
238135048,353358909
951694129,728662578
951694129,717366608
473216280,926338735
181737942,939782495
181737942,518416174
181737942,283025574
181737942,754745617
181737942,990319383
181737942,723614811
299768751,181090983
244216107,353358909
459406752,104430631
742710886,526483288
742710886,842005720
742710886,887495026
625530863,181090983
539812906,353358909
785016438,794247035
785016438,294014693
785016438,521321931
785016438,783769681
785016438,794205182
785016438,601628757
785016438,967860885
785016438,740704686
785016438,932938375
785016438,276675681
785016438,559106731
785016438,355753084
785016438,994945603
785016438,956773164
785016438,858533438
785016438,548625244
785016438,186213845
785016438,111135211
785016438,288105260
785016438,326198039
785016438,375001839
785016438,793820915
785016438,633740528
785016438,695313038
785016438,564796245
785016438,210038417
785016438,359034200
785016438,187433409
785016438,174321703
785016438,633404785
785016438,458019527
785016438,456171191
785016438,478027242
785016438,766568955
785016438,582683814
633630015,104430631
759642936,104430631
122234136,353358909
850849667,353358909
644790673,353358909
853862770,526483288
853862770,842005720
853862770,887495026
874199876,840154550
874199876,618233724
874199876,714549111
874199876,202879015
874199876,913612617
874199876,176389605
874199876,330168399
874199876,150283599
874199876,285845479
874199876,554939584
874199876,537560986
874199876,728361002
874199876,799410640
874199876,736217341
874199876,314027711
874199876,365963159
874199876,307039299
874199876,415513416
874199876,928018967
874199876,115843761
874199876,291934186
874199876,148616671
874199876,809559004
874199876,306722988
874199876,547241189
874199876,290541411
874199876,266326454
874199876,959293914
874199876,814359943
874199876,145241318
874199876,587473515
874199876,607648786
874199876,647661834
934298480,631272782
849518448,181769837
119643471,746038746
119643471,178420302
538553381,319570637
527823810,319570637
253532712,153444133
667474224,926338735
667474224,324692899
667474224,398561594
481139103,910533468
873405723,353358909
535928798,104430631
897366187,104430631
831137710,353358909
491099823,353358909
627995442,353358909
579618065,353358909
387198193,353358909
400259098,104430631
875549268,353358909
288972510,353358909
827220437,809703864
196856782,353358909
177402915,104430631
241590841,104430631
206879104,353358909
520301146,104430631
549687190,104430631
811353546,943427992
811353546,798915634
480305327,270793412
255077064,773342525
506826178,959021713
506826178,528373182
639871686,840154550
639871686,618233724
639871686,714549111
639871686,202879015
639871686,913612617
639871686,176389605
639871686,330168399
639871686,150283599
639871686,285845479
639871686,554939584
639871686,537560986
639871686,728361002
639871686,799410640
639871686,736217341
639871686,314027711
639871686,365963159
639871686,307039299
639871686,415513416
639871686,928018967
639871686,115843761
639871686,291934186
639871686,148616671
639871686,809559004
639871686,306722988
639871686,547241189
639871686,290541411
639871686,266326454
639871686,959293914
639871686,814359943
639871686,145241318
639871686,587473515
639871686,607648786
639871686,647661834
837244890,333208328
837244890,850988661
837244890,958395496
837244890,487003566
837244890,230459284
837244890,589555871
837244890,760941098
837244890,399492201
837244890,291229603
837244890,994855651
837244890,106368621
837244890,295785213
837244890,907647407
837244890,827912537
837244890,790896268
837244890,883062033
837244890,193698473
837244890,742184633
837244890,881405646
837244890,394332730
837244890,578441679
837244890,722920826
837244890,856483344
837244890,609124212
837244890,315885811
837244890,179966266
837244890,477888494
837244890,406621050
837244890,960134562
837244890,602510992
837244890,761993321
837244890,680590144
837244890,995011901
837244890,746447615
250235523,104430631
782945615,794247035
782945615,294014693
782945615,521321931
782945615,783769681
782945615,794205182
782945615,601628757
782945615,967860885
782945615,740704686
782945615,932938375
782945615,276675681
782945615,559106731
782945615,355753084
782945615,994945603
782945615,956773164
782945615,858533438
782945615,548625244
782945615,186213845
782945615,111135211
782945615,288105260
782945615,326198039
782945615,375001839
782945615,793820915
782945615,633740528
782945615,695313038
782945615,564796245
782945615,210038417
782945615,359034200
782945615,187433409
782945615,174321703
782945615,633404785
782945615,458019527
782945615,456171191
782945615,478027242
782945615,766568955
782945615,582683814
934567929,794247035
934567929,294014693
934567929,521321931
934567929,783769681
934567929,794205182
934567929,601628757
934567929,967860885
934567929,740704686
934567929,932938375
934567929,276675681
934567929,559106731
934567929,355753084
934567929,994945603
934567929,956773164
934567929,858533438
934567929,548625244
934567929,186213845
934567929,111135211
934567929,288105260
934567929,326198039
934567929,375001839
934567929,793820915
934567929,633740528
934567929,695313038
934567929,564796245
934567929,210038417
934567929,359034200
934567929,187433409
934567929,174321703
934567929,633404785
934567929,458019527
934567929,456171191
934567929,478027242
934567929,766568955
934567929,582683814
148197146,979256174
559534463,356674370
718172863,664882224
690540566,353358909
453343022,353358909
410912345,104430631
684635302,104430631
167958071,104430631
951355211,813701399
951355211,120264574
951355211,723351427
951355211,856158129
951355211,436956777
951355211,911683679
951355211,603989030
786930107,353358909
156605577,231311385
253883960,972455046
459098666,972455046
220186468,972455046
789843387,303349821
560975149,127626388
560975149,809370237
560975149,433070901
560975149,483909879
560975149,749199085
560975149,253098609
258745303,104430631
666553960,712278213
666553960,149772928
950521660,104430631
545319575,104430631
289239334,353358909
100618603,353358909
221592017,728267588
221592017,241974920
536735468,615768760
976570371,615768760
663265240,231311385
651014336,353358909
130371375,303552867
222373868,104430631
194410742,353358909
352996056,104430631
936015433,104430631
671903816,353358909
773707518,104430631
693626233,959021713
693626233,528373182
603278289,847056701
175506524,847056701
299274441,745366882
299274441,786757575
883668444,457944265
592227431,773963342
987563196,104430631
764403541,181769837
359404406,353358909
624030581,353358909
131458944,104430631
372303208,353358909
404289911,104430631
734828170,353358909
405513630,104430631
442684673,353358909
933646000,104430631
333524031,353358909
982885431,104430631
742806035,104430631
679749262,104430631
126331570,972455046
605870562,376136630
842312685,353358909
149205077,847945207
149205077,489400183
149205077,139822395
446235715,702641611
205380968,104430631
449038410,682636404
636411467,353358909
586825330,353358909
249603425,353358909
240721579,353358909
647105074,104430631
379093069,104430631
764331628,104430631
324416332,353358909
981774939,104430631
432305109,353358909
988121468,104430631
190152384,353358909
834030167,104430631
214951746,104430631
336596477,104430631
664730658,104430631
949727109,353358909
163149180,104430631
859329001,104430631
918190932,104430631
381749264,353358909
236546933,104430631
544197293,104430631
669977999,104430631
751402477,353358909
578416151,353358909
987107433,910745276
864052438,104430631
838744325,353358909
406890409,353358909
704544306,353358909
308645635,353358909
567284980,353358909
158044532,104430631
266847650,104430631
852236900,104430631
347860896,353358909
866002271,353358909
692881833,353358909
955881350,104430631
224791140,448068764
107060069,500023550
338924834,676824724
338924834,406650257
338924834,616621065
221338826,104430631
934037640,353358909
862170896,104430631
803129396,104430631
837402132,104430631
848580651,104430631
365851428,927925620
365851428,552278254
365851428,452963767
206319592,381878591
769668224,104430631
992987417,104430631
939782495,353358909
489400183,104430631
665036297,353358909
200837530,104430631
487917585,353358909
139822395,104430631
367374606,104430631
807431780,353358909
890637099,104430631
607773106,104430631
887697329,178420302
418392907,353358909
418392907,178420302
411992398,875342283
114529380,181769837
641572847,353358909
596792238,353358909
698814077,104430631
308286913,353358909
403258164,353358909
431721131,589702540
861824298,317567178
761822652,802197176
283652434,104430631
243596698,104430631
819373917,353358909
225047594,802197176
112024853,353358909
991873978,802197176
982448213,353358909
465635548,317567178
933374659,104430631
920460744,353358909
846978339,317567178
167997205,410083265
164595895,388370628
825584471,104430631
281494550,105727261
202355614,104430631
201434907,104430631
663814928,104430631
372219003,353358909
111082535,104430631
787142499,353358909
344573484,104430631
792792066,353358909
378921620,353358909
687050279,353358909
949663397,862918284
949663397,275059825
944874693,104430631
583111732,104430631
912818075,862918284
912818075,275059825
729863969,104430631
746788766,104430631
984514646,626911538
699101535,503218834
589522790,729681071
589522790,919739344
239572239,949555271
263483736,503218834
806746224,628177728
396649512,949555271
980120253,996315715
980120253,647504893
993029890,648960871
151161693,648960871
607323377,638092100
588637585,248303092
199039940,248303092
986476579,638092100
644018981,638092100
352531133,645894551
352531133,671267928
203192394,104430631
420058896,353358909
936042582,104430631
182827107,104430631
267122668,996315715
267122668,647504893
849399881,239152340
849399881,582006876
689956879,645894551
689956879,671267928
725713485,638092100
167966775,239152340
167966775,582006876
865200503,996315715
865200503,647504893
621878019,638092100
775324618,239152340
775324618,582006876
522949496,996315715
522949496,647504893
272119228,628177728
272119228,805918496
168431681,512144428
392629868,104430631
220238240,565036180
151006826,284343405
453071098,104430631
453071098,270994579
257137378,525779785
403155173,774439579
403155173,747099514
179705366,977681388
471018082,353358909
406137786,137254299
631303960,198347104
631303960,632512449
756521698,520089841
756521698,648960871
576852249,353358909
674976924,958538953
680730257,988873962
680730257,929148006
198133418,353358909
686310465,104430631
763164658,486319890
400969127,104430631
667002790,169225725
667002790,967681778
238422161,317567178
242276545,104430631
240089798,402752509
536216847,402752509
622394149,402752509
442002787,998679771
442002787,638092100
480155628,428999623
640944113,998679771
640944113,638092100
866159532,998679771
866159532,638092100
789271762,802197176
959535900,353358909
394049992,127455035
537807075,998679771
537807075,638092100
133396976,428999623
929034795,998679771
929034795,638092100
995220236,127455035
981755099,486319890
472007171,804785430
941830839,353358909
798627028,428999623
584608368,998679771
584608368,638092100
921623945,428999623
370253256,127455035
242864844,648960871
458395129,419415087
486287398,104430631
385490512,353358909
334292580,464169461
666840938,797736697
666840938,480609810
666840938,485011582
575237218,797736697
575237218,480609810
575237218,485011582
509170471,924926068
509170471,417208949
509170471,865134801
509170471,648960871
359443374,160036380
257564920,448069154
670036093,503218834
106272739,160036380
158841370,104430631
319397722,486319890
180308733,484055234
719293094,248303092
722122662,353358909
781288845,437269318
175995366,248303092
643099118,127455035
386950237,428999623
480217113,428999623
882838859,248303092
524914900,805449318
524914900,132232896
891825638,804785430
175568583,104430631
698314386,104430631
171050898,353358909
755923078,437269318
233510215,585672584
233510215,807835037
521073718,804785430
694261722,353358909
816891201,248303092
562595294,248303092
319252189,998679771
319252189,638092100
822964046,127455035
822964046,352316035
989594002,127455035
989594002,352316035
596004621,127455035
596004621,352316035
459096272,998679771
459096272,638092100
586306068,127455035
586306068,352316035
891996278,353358909
409356583,585672584
409356583,807835037
355689185,486319890
420155119,804785430
265469878,437269318
997708616,585672584
997708616,807835037
895826652,353358909
572260608,353358909
726847824,637900673
726847824,647504893
481662464,411022152
411088265,594557208
880067330,562508684
880067330,180306463
880067330,413495952
242987943,332226274
103045461,545630587
254739443,351028096
294629316,950039557
164707243,402048066
771426895,402048066
818310825,858624942
843593800,402048066
175385712,402048066
772143730,265550580
602102163,402048066
863593410,249485680
863593410,899670578
525152373,945387130
146319128,235613392
858858333,995736452
858858333,120045322
795761911,648960871
605063358,104430631
857219333,181769837
524971659,353358909
352986465,519761171
352986465,455684772
869829679,270752953
869829679,184065355
869829679,399540389
869829679,365196404
845483079,270752953
983592172,104430631
776406200,353358909
385583361,270752953
122054737,580377720
973348217,178420302
948492967,580377720
805353966,270752953
725408440,495970180
539909957,123108471
146384116,178420302
651233069,495970180
913746491,807835037
809387606,310284905
726654963,354856090
726654963,311981718
352237976,123108471
313246521,463122075
313246521,404651070
986989731,901693169
986989731,519767819
986989731,388690303
441498892,495970180
937608354,178420302
113557709,310284905
933017499,123108471
502877419,354856090
502877419,311981718
745985679,354856090
745985679,311981718
211740798,807835037
155987172,901693169
155987172,519767819
155987172,388690303
318621931,178420302
542086156,254061941
206484262,254061941
190307069,901693169
190307069,519767819
190307069,388690303
329423052,807835037
697751634,178420302
740535024,807835037
211515619,123108471
277745320,317718701
277745320,151001809
825109070,123108471
794421227,178420302
535386940,495970180
927932321,354856090
927932321,311981718
943398317,807835037
576956950,104430631
335310651,178420302
163623071,178420302
945794974,171498611
600508416,178420302
424272506,353358909
282326355,580377720
589826157,178420302
103188138,178420302
196962759,353358909
690973619,255112983
690973619,619914973
690973619,429773462
394783260,901693169
394783260,519767819
394783260,388690303
809682067,724624086
809682067,142631891
256150169,354856090
256150169,311981718
175758099,354856090
175758099,311981718
524305502,178420302
526578016,463122075
526578016,404651070
105941645,901693169
105941645,519767819
105941645,388690303
719647239,178420302
470329758,354856090
470329758,311981718
953722451,354856090
953722451,311981718
660421166,807835037
118738120,178420302
781313216,901693169
781313216,519767819
781313216,388690303
340877879,724624086
340877879,142631891
541565665,807835037
725859556,463122075
725859556,404651070
852877446,178420302
718748949,178420302
421525963,178420302
277312204,317718701
277312204,151001809
636020848,178420302
201989756,724624086
201989756,142631891
296694684,178420302
491337167,495970180
978628128,254061941
277348878,751569137
720221117,354020985
720221117,583113200
858353109,353358909
714365367,178420302
465315864,463122075
465315864,404651070
285545471,706062016
124825757,594557208
124825757,693256778
124825757,703370365
995797773,104430631
961178879,706062016
138116092,706062016
786760753,471294296
364303962,198347104
284545617,706062016
944517297,471294296
694113343,353358909
774087638,252853790
699873889,104430631
858178137,353358909
385609081,104430631
151757360,104430631
466212511,353358909
621948602,428999623
614443767,127455035
666629067,334390252
666629067,300863887
339946103,353358909
306356124,248303092
654108399,248303092
242268237,746635399
568581510,746635399
277953784,614087017
248168118,353358909
593010802,127455035
453004768,248303092
546570171,998679771
546570171,638092100
662584384,248303092
839454121,559049897
839454121,500554958
581991828,104430631
660927579,104430631
669359763,104430631
950972496,353358909
659799855,248303092
100591237,248303092
823402922,248303092
186636914,614087017
936393993,746635399
219893040,559049897
219893040,500554958
980007418,104430631
794959813,353358909
807973203,104430631
116882225,127455035
478513687,127455035
861097935,248303092
786244297,428999623
197093427,104430631
462009573,248303092
702555988,127455035
480127323,127455035
475144270,334390252
475144270,300863887
449752653,104430631
782113721,104430631
207263450,104430631
891237683,998679771
891237683,638092100
330492115,248303092
154229258,428999623
107050954,746635399
559488982,746635399
940631293,334390252
940631293,300863887
467242967,104430631
756061540,353358909
790657437,104430631
990162153,428999623
550646850,998679771
550646850,638092100
705673076,419415087
776580384,419415087
849811593,103409401
522008539,536341288
235386560,104430631
811126581,104430631
867307558,330461666
520755310,731141335
839329467,104430631
839329467,936042740
112151599,353358909
518916981,353358909
875535246,104430631
494226443,353358909
494226443,178420302
451163824,760969884
760243464,353358909
423283665,104430631
960642359,104430631
579409935,353358909
162167690,353358909
178318661,104430631
524258008,353358909
389465772,353358909
389465772,178420302
488415137,178780048
167695804,724612102
730334054,244354126
462737492,178780048
338613869,244354126
126794793,724612102
218793117,724612102
635026188,724612102
632714520,178780048
591826144,353358909
966214244,232063618
966214244,692824372
605818246,232063618
605818246,692824372
518602598,232063618
518602598,692824372
994153376,948148236
590361055,948148236
874168085,931688701
283112988,770236544
283112988,586272115
151327643,931688701
357462273,931688701
516899143,948148236
144819886,232063618
144819886,692824372
890156588,353358909
890156588,178420302
220055064,661871565
220055064,411943417
350251057,927477599
350251057,178420302
578402172,104430631
184513726,104430631
498984275,858624942
205713835,858624942
499977481,648960871
404389800,104430631
523660949,353358909
766370065,693256778
766370065,735330419
766370065,850675416
921972241,693256778
921972241,735330419
921972241,850675416
460873842,138332277
430060900,138332277
812107266,353358909
452438775,104430631
886864375,104430631
957305523,383505459
365685000,104430631
656498939,353358909
339570897,317567178
339570897,891558680
983043203,104430631
792134396,104430631
386252749,353358909
153962804,104430631
188067494,104430631
299722216,104430631
238237869,353358909
798682161,353358909
260186214,482753957
260186214,358413399
260186214,299722216
875017278,417633823
646060480,104430631
124830305,185898646
814873539,205790732
890945599,308765753
465287908,576052130
956625094,308765753
834694858,353358909
354508982,353358909
588555669,104430631
943119849,205790732
523552092,701389038
523552092,807835037
985468594,104430631
604524950,353358909
393996571,353358909
667908442,141992510
319440312,924690260
147133250,924690260
424798529,147016867
203400623,294020322
842768118,924690260
502004518,760340155
393920480,294020322
765772509,535003378
429157727,770550588
429157727,535003378
802157786,353358909
802157786,178420302
682440005,669023414
682440005,178420302
375662706,640520411
859197222,282580702
529358901,729845236
226488112,786431761
884856351,669023414
884856351,178420302
729390410,786431761
869938650,729845236
677043723,729845236
960218176,236949684
960218176,506053626
960218176,119809731
960218176,178420302
806961194,669023414
806961194,178420302
702922820,729845236
581174597,669023414
581174597,178420302
584375130,786431761
737402324,786431761
552399966,104430631
160709137,353358909
956827502,104430631
113343940,729845236
761831751,669023414
761831751,178420302
485867936,729845236
312250694,353358909
199704727,236949684
199704727,506053626
199704727,119809731
199704727,178420302
621714179,729845236
772645761,461386928
903059223,669023414
903059223,178420302
214352460,461386928
423202492,669023414
423202492,178420302
419571068,353358909
413039729,145235510
709088568,669023414
709088568,178420302
315184598,640520411
569358384,640520411
305769587,729845236
846067697,729845236
861488320,461386928
903156464,353358909
406370140,669023414
406370140,178420302
631089527,729845236
475018570,729845236
274709835,729845236
646114392,353358909
673135412,104430631
393386163,282580702
856699079,786431761
153215425,236949684
153215425,506053626
153215425,119809731
153215425,178420302
115504049,640520411
531274737,353358909
650022485,353358909
891052313,104430631
947994136,640520411
898341670,934779560
655198446,786431761
104842019,236949684
104842019,506053626
104842019,119809731
104842019,178420302
315199788,461386928
249853484,669023414
249853484,178420302
808990505,640520411
559540891,734992634
780866928,734992634
429680247,907579123
179665441,235613392
829976839,235613392
468039454,907579123
361835532,132099255
803322918,907579123
168582270,235613392
105063268,111520945
787436735,760969884
992194402,878535894
526006101,111520945
271090432,132099255
828608766,648960871
886047084,235613392
886047084,734611348
226478149,132099255
693503159,567908725
693503159,464631026
754781311,567908725
754781311,464631026
380975443,111520945
426764225,567908725
426764225,464631026
598001940,111520945
733106290,548628123
542492755,567908725
542492755,464631026
437905191,235613392
437905191,734611348
387564567,648960871
479680555,648960871
311938392,132099255
960308206,211590917
960308206,398006869
115480943,132099255
650091514,211590917
650091514,398006869
892697201,469323437
258232940,233944056
829592217,525453860
958757635,567539823
121884258,389550600
478235149,353358909
526672486,104430631
992466690,233944056
543037789,233944056
206053854,567539823
136941196,233944056
214194963,567539823
179827949,567539823
151535519,135672398
870075000,240437781
870075000,454222764
724001040,660669070
529369529,648960871
181240315,192247286
181240315,629699641
593777242,351464854
593777242,746143595
930916389,192247286
930916389,629699641
284856542,648960871
876252122,351464854
876252122,746143595
736936997,192247286
736936997,629699641
172676248,351464854
172676248,746143595
827631896,351464854
827631896,746143595
771538757,240437781
771538757,454222764
484124027,746038746
215996690,353358909
989576239,104430631
524096053,104430631
181737942,847945207
181737942,139822395
299768751,676299940
299768751,574954852
299768751,259643910
742710886,286592124
742710886,802747980
742710886,615680906
735592270,104430631
625530863,676299940
625530863,574954852
625530863,259643910
785016438,148997103
785016438,299126445
785016438,448617425
785016438,481101742
785016438,450700271
785016438,788910861
785016438,360734594
785016438,535389252
785016438,610145443
785016438,604112428
785016438,407588445
785016438,184997877
785016438,794883510
785016438,872738595
785016438,249259453
785016438,195866199
785016438,402100137
785016438,912770257
785016438,169159988
785016438,142345918
785016438,617654521
785016438,278577307
785016438,502236449
785016438,529971621
785016438,611768724
785016438,166955192
785016438,803323592
785016438,401441319
785016438,499465239
785016438,262256978
785016438,579685918
785016438,527680552
785016438,595309766
785016438,858059214
785016438,139824195
944065539,353358909
528508094,104430631
603167806,353358909
853862770,286592124
853862770,802747980
853862770,615680906
874199876,948428087
874199876,814227464
874199876,344766609
874199876,183520161
874199876,481978049
874199876,902344770
874199876,959256218
874199876,262261831
874199876,794707854
874199876,714922667
874199876,575246057
874199876,809254094
874199876,931702107
874199876,471124138
874199876,510296437
874199876,233155848
874199876,677448625
874199876,500718853
874199876,533302603
874199876,500531505
874199876,951382049
874199876,895850605
874199876,635067390
874199876,201083438
874199876,831495016
874199876,736167436
874199876,819206475
874199876,955466797
874199876,160710632
874199876,871234413
934298480,713781738
934298480,722846087
849518448,768826601
119643471,785578696
119643471,965998904
684926335,232334767
684926335,635279662
253532712,178420302
477091792,939572698
667474224,647148178
667474224,153365143
667474224,208952854
280021666,663706936
280021666,181769837
347614743,104430631
377633816,104430631
405352246,104430631
496935183,353358909
836460125,353358909
381509125,353358909
208102461,353358909
260703126,353358909
744197145,353358909
956485028,935486262
948195369,353358909
827220437,303349821
639721694,353358909
684726272,104430631
642287621,104430631
285130077,104430631
819377306,104430631
967372009,353358909
462314689,104430631
811353546,648219696
558435199,104430631
480305327,911299066
480305327,233284019
255077064,163149180
856368376,104430631
639871686,227078307
639871686,713805786
639871686,441424832
639871686,959888441
639871686,123981879
639871686,303352825
639871686,623546496
639871686,951405762
639871686,436919389
639871686,279607212
639871686,325119560
639871686,656413979
639871686,284446097
639871686,258181066
639871686,707293927
639871686,247861923
639871686,675442806
639871686,435390912
639871686,646575069
639871686,768457546
639871686,360006866
639871686,570293881
639871686,394839071
639871686,787809831
639871686,597023793
639871686,812047427
639871686,216012641
639871686,691987855
639871686,409608997
639871686,212392048
639871686,870960085
639871686,581659944
639871686,386598060
639871686,457186566
639871686,156628245
639871686,535551893
639871686,798542346
837244890,948428087
837244890,814227464
837244890,344766609
837244890,183520161
837244890,481978049
837244890,902344770
837244890,959256218
837244890,262261831
837244890,794707854
837244890,714922667
837244890,575246057
837244890,809254094
837244890,931702107
837244890,471124138
837244890,510296437
837244890,233155848
837244890,677448625
837244890,500718853
837244890,533302603
837244890,500531505
837244890,951382049
837244890,895850605
837244890,635067390
837244890,201083438
837244890,831495016
837244890,736167436
837244890,819206475
837244890,955466797
837244890,160710632
837244890,871234413
782945615,333275194
782945615,208245330
782945615,799996283
782945615,721835388
782945615,170270174
782945615,131658361
782945615,882964022
782945615,667794074
782945615,326914254
782945615,411693327
782945615,737467433
782945615,392051955
782945615,282684754
782945615,996867481
782945615,778149970
782945615,893352695
782945615,359106014
782945615,865130944
782945615,676601456
782945615,804230076
782945615,737913249
782945615,467388306
782945615,229663661
782945615,483171323
782945615,989841129
782945615,497940213
782945615,706663693
782945615,667042764
782945615,982400065
782945615,691929049
782945615,107649642
782945615,805619774
782945615,858140434
782945615,939019279
782945615,366067357
782945615,835040610
782945615,567219545
934567929,333275194
934567929,208245330
934567929,799996283
934567929,721835388
934567929,170270174
934567929,131658361
934567929,882964022
934567929,667794074
934567929,326914254
934567929,411693327
934567929,737467433
934567929,392051955
934567929,282684754
934567929,996867481
934567929,778149970
934567929,893352695
934567929,359106014
934567929,865130944
934567929,676601456
934567929,804230076
934567929,737913249
934567929,467388306
934567929,229663661
934567929,483171323
934567929,989841129
934567929,497940213
934567929,706663693
934567929,667042764
934567929,982400065
934567929,691929049
934567929,107649642
934567929,805619774
934567929,858140434
934567929,939019279
934567929,366067357
934567929,835040610
934567929,567219545
452166062,353358909
821247024,160161595
953614051,426360242
148197146,283434980
148197146,866029623
147176963,219803804
725929722,356674370
679832994,219803804
650516960,103209024
173836415,303552867
331584571,266600170
331584571,496823485
387108065,353358909
593843561,353358909
